Would you be willing to help?,¿Estarías dispuesto a ayudar?
It's easier to teach children than adults.,Enseñarle a los niños es más fácil que a los adultos.
"After I graduated from college, I spent two years traveling around the world.","Después de graduarme de la universidad, yo pasé dos años viajando alrededor del mundo."
They found it.,Lo encontraron.
I know almost nothing about it.,No sé casi nada de eso.
Cats have the ability to see in the dark.,Los gatos tienen la capacidad de ver en la oscuridad.
We don't know him.,No lo conocemos.
She asked him to help her father clean the garage.,Le pidió que le ayudara a su padre a limpiar la cochera.
How do you remove red wine stains from your carpet?,¿Cómo quitas las manchas de vino tinto de tu alfombra?
Aren't they Englishmen?,¿No son ingleses?
Tom believed that the people in that small village were cannibals.,Tom creía que la gente de esa pequeña aldea eran caníbales.
We love it.,Nos encanta.
What do you think about this outfit?,¿Qué te parece este conjunto?
"After the lightning, came the thunder.","Después del rayo, vino el trueno."
Industry as we know it today didn't exist in those days.,La industria como la conocemos hoy no existía en aquellos días.
Tom can't control his children.,Tom no puede controlar a sus hijos.
He kicked him while he was down.,Él le dio una patada cuando estaba en el suelo.
Nobody saw me.,Nadie me vio.
I think Australia is fascinating.,Creo que Australia es fascinante.
Tom is a French teacher.,Tom es profesor de francés.
Dogs can't distinguish between colors.,Los perros no pueden distinguir los colores.
The factories are producing on a large scale.,Las fábricas están produciendo en grande.
How should I know?,¿Cómo lo iba a saber?
She started kissing him as soon as he got home.,Ella empezó a besarle en cuanto llegó a casa.
I'm nearsighted.,Soy miope.
Take a little nap on the couch.,Échate una pequeña siesta en el sofá.
"If I can't trust myself, who can I trust?","Si no puedo confiar en mí mismo, ¿en quién puedo confiar entonces?"
He started to go to bed early.,Empezó a irse pronto a la cama.
He came through that experience safely.,Salió de aquella prueba con toda felicidad.
The chairs will be here tomorrow.,Las sillas estarán aquí mañana.
This is your fate.,Este es tu destino.
Tom is very inflexible.,Tom es muy inflexible.
Have you forgotten the true meaning of Christmas?,¿Te has olvidado del verdadero significado de la Navidad?
Tom loves skiing.,Tom ama esquiar.
The capital of Italy is Rome.,La capital de Italia es Roma.
He didn't even look over the papers.,Él ni siquiera le echó una ojeada a los documentos.
I would like to know what you intend to do now.,Me gustaría saber qué piensas hacer al respecto ahora.
Life is a delusion.,La vida es una ilusión.
You had better ask him which way to take.,Hubiera sido mejor que le preguntaras qué camino tomar.
This is the man who's suspected by the police.,Este es el hombre del que sospecha la Policía.
The girl is blowing bubbles.,La niña está soplando burbujas.
Tom is not good enough.,Tom no es lo suficientemente bueno.
The dog followed me to my home.,El perro me siguió hasta casa.
How do you manage to do this?,¿Cómo se maneja usted para hacer esto?
Don't cross the road while the signal is red.,No cruces la calle cuando el semáforo está en rojo.
They are saving their money for the purchase of a house.,Ellos están ahorrando para adquirir una casa.
How much is this camera?,¿Cuánto vale esta cámara?
There is no treasure more precious than a child.,No hay cosa más preciada que un niño.
He isn't back from the mountain.,No ha vuelto de la montaña.
Is this your copy of the dictionary?,¿Es ésta tu copia del diccionario?
The kettle is boiling.,La pava está hirviendo.
Do what you like.,Haz lo que te gusta.
Could I see your driver's license?,¿Puedo ver su permiso de conducir?
This dog minds well.,Este perro obedece bien.
We couldn't play outdoors because of the intense heat.,No podemos jugar en exteriores por el intenso calor.
This is extraordinary.,Esto es extraordinario.
Few students know how to read Latin.,Pocos estudiantes saben leer latín.
"Two tickets to San Diego, please.","Dos boletos a San Diego, por favor."
I walked till my legs got stiff.,Caminé hasta que mis piernas se entumecieron.
I'll help you as much as I can.,Te ayudaré tanto como pueda.
I've always wanted to live in a place like this.,Siempre quise vivir en un lugar así.
Get the kid to bed.,Lleva al niño a la cama.
I wish you weren't always so busy.,Ojalá no estuvieras siempre tan ocupada.
I'm fascinated.,Estoy fascinada.
She gave him all the money that she had.,Ella le dio todo el dinero que tenía.
Tom passed out from the heat.,Tom se desmayó del calor.
I'm washing the dishes.,Estoy lavando los platos.
A DNA test proved he was innocent.,Un test de ADN probó su inocencia.
I got the machine running.,Hice andar la máquina.
He can swim faster than any other boy in his class.,Él puede nadar más rápido que cualquier otro chico de su clase.
He was eating a sandwich.,Estaba comiendo un sándwich.
The extra room proved very useful when we had visitors.,La habitación de más resultó ser muy útil cuando tuvimos invitados.
I had no idea that Tom knew so much about zebras.,No tenía idea de que Tom supiera tanto acerca de cebras.
Tom likes vanilla ice cream.,A Tomás le gusta el helado de vainilla.
"On behalf of my classmates, let me say a few words of thanks to you.",Déjame decirte unas pocas palabras de agradecimiento a nombre de mis compañeros.
I need new soles on these shoes.,Necesito suelas nuevas en estos zapatos.
Tom and Mary looked at each other for a moment.,Tom y María se miraron el uno al otro por un instante.
The woman is reading.,La mujer está leyendo.
The crew is now opening the hatch.,La dotación está ahora abriendo la escotilla.
Please let me know what you want.,"Por favor, dime lo que quieres."
I need to make some phone calls.,Necesito hacer unas llamadas.
I wanted to go somewhere I'd never been before.,Quería ir a algún lugar al que nunca hubiera ido antes.
All the students study English.,Todos los estudiantes estudian inglés.
The dragon is an imaginary creature.,El dragón es una criatura imaginaria.
Brush your teeth every day.,Cepíllate los dientes todos los días.
"If they don't want this, then what do they want?","Si no quieren esto, ¿qué es lo que quieren?"
My sister will have finished her homework before she goes to Hokkaido.,Mi hermana habrá terminado su tarea antes de ir a Hokkaido.
Do me a favor by switching off that radio.,Hazme un favor y apaga esa radio.
I can't believe he did this to me.,No puedo creer que me hiciera esto.
I think it's time for me to admit that I never cared about you.,Creo que es hora de admitir que nunca me importaste.
"By the way, are you free this afternoon?","Por cierto, ¿estás libre esta tarde?"
I live at Akasaka in Tokyo.,Yo vivo en Akasaka en Tokio.
We're not accusing you of anything.,No te estamos acusando de nada.
This is Tom's camel.,Este es el camello de Tom.
Do not cast pearls before swine.,No arrojes perlas a los cerdos.
I'm calling because I've lost my credit card.,Llamo porque he perdido mi carta de crédito.
There's a lot of traffic on that street.,Hay mucho movimiento en esa calle.
No one will care.,A nadie le importará.
"As long as you do what you've been told, we'll have absolutely no problem.","En tanto en cuanto hagas lo que se te ha dicho que hagas, no tendremos absolutamente ningún problema."
Tom is a murderer.,Tom es un asesino.
The river is deep here.,El río es profundo aquí.
Where are you from?,¿De dónde sos?
Have you eaten lunch yet?,¿Ya has almorzado?
"So, Tom, are you doing anything tonight?","Entonces... ¿Tienes planes para esta noche, Tom?"
Tom's French is getting better.,El francés de Tom va mejorando.
Speaking foreign languages is not easy.,No es fácil hablar una lengua extranjera.
We could see nothing but fog.,Sólo podíamos ver la niebla.
Tom never cooks on Sunday.,Tom nunca cocina los domingos.
It is a small dog.,Es un perro pequeño.
Would you like to learn French?,¿Te gustaría aprender francés?
Two boys came running out of the room.,Dos chicos salieron corriendo de la sala.
By the time I get home I'll be too tired to do that.,A la hora que llegue a casa estaré demasiado cansado para hacerlo.
We set up our tents before dark.,Nosotros pusimos las tiendas antes de que oscurezca.
Tom started to snore.,Tom empezó a roncar.
We worked on a farm last summer.,El verano pasado trabajamos en una granja.
He parked his car behind the building.,Él aparcó el coche detrás del edificio.
I said I would tell you.,Dije que te lo contaría.
Go straight on down this street.,Siga derecho por esta calle.
Let me get your coat.,Yo me ocupo de tu abrigo.
Have you ever dealt with a problem like this?,¿Has tratado alguna vez con un problema como este?
I don't know which one to choose.,No sé cuál elegir.
She tore the letter to pieces.,Ella rompió la carta en pedazos.
This cake is sweet.,Esta tarta está dulce.
The bullet found its mark.,La bala dio a su objetivo.
Can I ask your advice on something?,¿Puedo pedirle su consejo en algo?
This is where the accident happened.,Aquí es donde ocurrió aquel accidente.
I am learning Turkish.,Estoy aprendiendo turco.
I'm not here to make friends.,No estoy acá para hacer amigos.
"Are you still there, Tom?","Tom, ¿todavía estás ahí?"
Tom is blinking his eyes.,Tom está parpadeando.
Give it a whirl.,Intenta algo.
Can you watch the kids?,¿Puedes cuidar de los niños?
I would rather stay at home than go out in this hot weather.,Preferiría quedarme en casa a salir con este calor.
You have to eat regularly.,Tienes que comer con regularidad.
He is either drunk or mad.,Él está o borracho o loco.
Give some meat to the dog.,Dale un cacho de carne al perro.
Are you looking for something?,¿Estás buscando algo?
He deals in furniture.,Él distribuye muebles.
"He is short, but strong.","Él es bajo, pero fuerte."
His technique was absolutely amazing.,Su técnica era absolutamente increíble.
Bring me a bucket of water.,Tráeme un balde de agua.
Please stop talking.,"Por favor, cállate."
I think it's time we had a little talk.,Creo que es hora de que tengamos una charlita.
I want you to meet a friend of mine.,Quiero que conozcas a un amigo mío.
What did the doctor tell you?,¿Qué te contó el médico?
Tom was afraid to swim.,Tom le tenía miedo a nadar.
Close the window before going to bed.,Cierra la ventana antes de que te vayas a la cama.
They know us.,Ellos nos conocen.
All these books are mine.,Todos estos libros son míos.
Let me help.,Déjame ayudar.
That bicycle is too small for you.,Esa bicicleta es demasiado pequeña para ti.
I read his book.,Leí su libro.
I no longer want to visit Boston.,Ya no quiero visitar Boston.
Tom has a deep voice.,Tom tiene una voz grave.
She is very fond of flowers.,Ella ama las flores.
Tom told me a lot about you.,Tom me habló mucho de vos.
Tom could've been killed.,Tom pudo haber sido asesinado.
You should be ashamed of yourself.,Deberías estar avergonzado.
